Pgroup;Lp;PKod;Pname;p_sale_in_time;Psale;Pavarage_stock;Rotation_in_days;Rotation_in_times
ART._HYGIENIC;;;;;;;;
 ;1;7772;NAP IZOTONI MOVE LEMON 750 ML;0,026737968;10,00;2,00;74,8;5
 ;1;6749;POWIDLA WEGIERKOWE 290 HERBOPOL;0,026737968;10,00;2,00;74,8;5
 ;1;10133;RACUCHY GRZESKOWIAK 320 G;0,013368984;5,00;1,00;74,8;5
 ;1;9145;SMAK MAK PIEROGI Z KAP.I GRZYBAMI 400G;0,013368984;5,00;1,00;74,8;5
 ;1;9046;KNORR BARSZCZ BIALY 45 G;0,016042781;6,00;1,00;62,33333333;6
 ;1;6810;SZNURA PIEROGI Z SEREM 400 G;0,018716578;7,00;1,00;53,42857143;7
 ;1;10150;WAFLE RYZOWE W CZEKOLADZIE 70 G DESE;0,021390374;8,00;1,00;46,75;8
 ;1;1307;CHRZAN KRAKUS 190 G;0,024064171;9,00;1,00;41,55555556;9
 ;1;9502;MIESZANKA STUDENCKA 40 G POL.MLYNY;0,024064171;9,00;1,00;41,55555556;9
 ;1;6167;PASZTET PODLASKI 50 G;0,048128342;18,00;2,00;41,55555556;9
 ;1;9512;PRETZEL 100 G CHIPS;0,024064171;9,00;1,00;41,55555556;9
 ;1;8696;PUDL KETCHUP PIKANTNY 480 G;0,048128342;18,00;2,00;41,55555556;9
 ;1;9513;TORTILLA 150 G;0,024064171;9,00;1,00;41,55555556;9
 ;1;10413;ZESTAW WIGILIJNY 250 G SUSZ;0,024064171;9,00;1,00;41,55555556;9
 ;1;9369;SMAK MAK INDYK W GALARECIE 200G;0,026737968;10,00;1,00;37,4;10
 ;1;9143;SMAK MAK SMALEC Z MIESEM 200G;0,026737968;10,00;1,00;37,4;10
 ;1;8349;MLEKO KOKOSOWE 250 ML TRUSKAWKA;0,058823529;22,00;2,00;34;11
 ;1;9135;SMAK MAK GALAT WIEPRZOWY 200G;0,029411765;11,00;1,00;34;11
 ;1;10183;STRZYKAWKA Z ZELEM;0,07486631;28,00;2,00;26,71428571;14
 ;1;5620;ORZESZKI W SKORUPCE 100G PAPRYKA;0,048128342;18,00;1,00;20,77777778;18
 ;1;3914;BERLISO 180 G+20G TRUSKA;0,077540107;29,00;1,00;12,89655172;29
 ;1;9764;CYKORIA BUDYN MALINOWY 40 G B/CUKRU;0,090909091;34,00;1,00;11;34
 ;1;6685;SEKACZ ADVOKAT 32 G;0,197860963;74,00;2,00;10,10810811;37
 ;1;9684;LIZAK LOLLIPOP;0,28342246;106,00;2,00;7,056603774;53
 ;1;7383;ANANAS PLASTRY 565 G MK;0;0,00;0,00;-;-
 ;1;2204;ARO PAPRYKA KONS.650 G;0;0,00;0,00;-;-
 ;1;4928;ARO PULPETY 500G;0;0,00;0,00;-;-
 ;1;5464;AUTO METALOWE ZABAWKA;0;0,00;0,00;-;-
 ;1;5446;AUTO POLICJA NA NAPED ZABAWKA;0;0,00;0,00;-;-
 ;1;5444;AUTO STRAZ POZARNA ZABAWKA;0;0,00;0,00;-;-
 ;1;5450;BANKI MYDLANE ZABAWKA;0;0,00;0,00;-;-
 ;1;5543;BATERIA LR 3 1 SZT;0;0,00;0,00;-;-
 ;1;7271;BATERIA MAXELL 9V;0;0,00;0,00;-;-
 ;1;7274;BATERIA R 14;0;0,00;0,00;-;-
 ;1;4254;BATON TYGRYSKI 25 G;0;0,00;0,00;-;-
 ;1;3909;BERLISO CHOCO;0;0,00;0,00;-;-
 ;1;3910;BERLISO COCOLATE 180 G;0;0,00;0,00;-;-
 ;1;2304;BISZKOPTY 200G;0;0,00;0,00;-;-
 ;1;6224;BUKIET  WARZYW 540 G;0;0,00;0,00;-;-
 ;1;6949;BULKA HOT DOG 2 SZT;0;0,00;0,00;-;-
 ;1;4939;BU?KA HOT DOG /3 SZT/;0;0,00;0,00;-;-
 ;1;10190;CATERING KANAPKA Z JAJKIEM;0;0,00;3,00;-;-
 ;1;5690;CHIPS 225 G DJ;0;0,00;0,00;-;-
 ;1;7733;CHIPSY WEDZONY BOCZEK 135 G;0;0,00;0,00;-;-
 ;1;7107;CHRZAN WASABI 170 G;0;0,00;0,00;-;-
 ;1;3917;CIASTKA B.ANI ORKISZOWE 100G;0;0,00;0,00;-;-
 ;1;3916;CIASTKA B.ANI OWSIANE 100G;0;0,00;0,00;-;-
 ;1;5309;CIASTKA PETIT 100G;0;0,00;0,00;-;-
 ;1;5689;CIPS 2250 G DJ;0;0,00;0,00;-;-
 ;1;7105;CUKIER TRZCINOWY 500G;0;0,00;0,00;-;-
 ;1;4536;CYKORI SOS DO PIECZENI JASNY;0;0,00;0,00;-;-
 ;1;3927;CZOSNEK NIEDZWIEDZI 25 G;0;0,00;0,00;-;-
 ;1;6222;DAKTYLE 150 G;0;0,00;0,00;-;-
 ;1;3861;DELECTA CIASTO KROWKA 530;0;0,00;0,00;-;-
 ;1;4732;DELECTA KUBEK BUDYN 40 G;0;0,00;0,00;-;-
 ;1;4170;DELECTA KULECZKI KOLOR 30 G;0;0,00;0,00;-;-
 ;1;4171;DELECTA MACZEK KOLOR 40 G;0;0,00;0,00;-;-
 ;1;4169;DELECTA MACZEK TRU.40 G;0;0,00;0,00;-;-
 ;1;10499;DOMEK SW Z CUKIERKAMI;0;0,00;1,00;-;-
 ;1;6575;DR KISIEL SLOD.CHWILA MALINA;0;0,00;0,00;-;-
 ;1;4177;DR LUKIER 100G BIA?Y;0;0,00;0,00;-;-
 ;1;6947;DR O KISIEL SLODKA CHWILA;0;0,00;0,00;-;-
 ;1;4141;DROPS HARIBO;0;0,00;0,00;-;-
 ;1;1847;DROZDZE W PROSZKU DELECTA 8 G;0;0,00;0,00;-;-
 ;1;6760;DRUCIAK 1 SZT;0;0,00;0,00;-;-
 ;1;1239;DZEM W/S? BRZOSKWINIA 320 G GIL;0;0,00;0,00;-;-
 ;1;1248;DZEM W/S? TRUSKAWKA 320 G GIL;0;0,00;0,00;-;-
 ;1;4467;FASOLA BIA?A 175 G BONDUELLO .NA PARZE;0;0,00;0,00;-;-
 ;1;5894;FIGI SUSZONE 150 G;0;0,00;0,00;-;-
 ;1;7251;FRYTKI METEO 750 G;0;0,00;0,00;-;-
 ;1;6048;GELLWE CIASTO VOLCANO;0;0,00;0,00;-;-
 ;1;2213;GELLWE GALARETKA 5 MINUT DUO;0;0,00;0,00;-;-
 ;1;2118;GELLWE POLEWA BIA?O CZARNO 80 G;0;0,00;0,00;-;-
 ;1;4832;GELLWE POLEWA CZ+BIALA 80G;0;0,00;0,00;-;-
 ;1;2121;GELLWE POLEWA CZE+ORZECH 80 G;0;0,00;0,00;-;-
 ;1;2119;GELLWE POLEWA MLECZNA 80 G;0;0,00;0,00;-;-
 ;1;1889;GOPL CZEKOLADA 90 G MISTER RON;0;0,00;0,00;-;-
 ;1;1890;GOPL CZEKOLADA 90 G Z?OTY ORZECH;0;0,00;0,00;-;-
 ;1;1891;GOPLANA CZEKOLADA 90 G TOFFINO;0;0,00;0,00;-;-
 ;1;5451;GRA RYBKI ZABAWKA;0;0,00;0,00;-;-
 ;1;5462;GRA WODNA ZABAWKA;0;0,00;0,00;-;-
 ;1;4199;GROSZEK KONS.400 PUSZ.KOTLIN;0;0,00;0,00;-;-
 ;1;1252;GRZICZKA RAWICKA 200G;0;0,00;0,00;-;-
 ;1;4765;HAMBURGER  DROBIOWY300G;0;0,00;0,00;-;-
 ;1;4936;JAJKO SURPRISE/3 SZT/;0;0,00;0,00;-;-
 ;1;4486;JOBKO PRAZONE Z MORELAMI 900G;0;0,00;0,00;-;-
 ;1;2857;JOGOBELA 400 G;0;0,00;0,00;-;-
 ;1;5414;JOGOBELLA DO PICIA 315 G;0;0,00;1,00;-;-
 ;1;6757;JOGURT NATURALNY 180 G B/LAKTOZY;0;0,00;0,00;-;-
 ;1;7774;JOGURT PITNY 330 ML MOREL.MILKO;0;0,00;0,00;-;-
 ;1;7773;JOGURT PITNY 330 ML ZURAWIN MILKO;0;0,00;0,00;-;-
 ;1;6334;KAKAO WEDEL CIEMNE 80 G;0;0,00;0,00;-;-
 ;1;4934;KAMIS GRIL 80 G;0;0,00;0,00;-;-
 ;1;4932;KAMIS GRIL 80 G;0;0,00;0,00;-;-
 ;1;4935;KAMIS GRILL 80 G;0;0,00;0,00;-;-
 ;1;5447;KARABIN NA BATERIE ZABAWKA;0;0,00;0,00;-;-
 ;1;1376;KARMA DO PSÓW 1 KG TEO;0;0,00;0,00;-;-
 ;1;4363;KASZA JAGLAN 2*;0;0,00;0,00;-;-
 ;1;4693;KASZA JECZMIENNA PECZAK 500G;0;0,00;0,00;-;-
 ;1;4930;KASZA MAZURSKA 500 G;0;0,00;0,00;-;-
 ;1;3760;KASZA OWSIANA PECZAK 4/100G;0;0,00;0,00;-;-
 ;1;4931;KASZA WIEJSKA 500 G;0;0,00;0,00;-;-
 ;1;8453;KLEIK RYZOWY NESTLE 160 G;0;0,00;0,00;-;-
 ;1;10434;KLUSKI SLASKIE 450 G;0;0,00;8,00;-;-
 ;1;4416;KNORR NUDLE KURCZE PO KRÓLEWSKU;0;0,00;0,00;-;-
 ;1;3407;KNORR SOS SZEFA;0;0,00;0,00;-;-
 ;1;6751;KOKTAIL OWOCOWY W SYROPIE 410 G;0;0,00;0,00;-;-
 ;1;1294;KONCENTRAT  POMID.?OWICZ 80 G;0;0,00;0,00;-;-
 ;1;5089;KONCENTRAT POMID,200G ARO;0;0,00;0,00;-;-
 ;1;4622;KONFITURA TRUSKAWKOWA 250 G STOVIT;0;0,00;0,00;-;-
 ;1;5415;KOTLIN KETCHUP 450 G PIKANTNY;0;0,00;0,00;-;-
 ;1;5421;KRAKERSY 100 G;0;0,00;0,00;-;-
 ;1;5618;KRAKUS 300G  TURYSTYCZNA;0;0,00;0,00;-;-
 ;1;4203;KRAKUS BARSZCZ CZERW,1,5 L;0;0,00;0,00;-;-
 ;1;5416;KRAKUS BOCZEK 300G;0;0,00;0,00;-;-
 ;1;4158;KREM CRUNCHIPS 220 ML;0;0,00;0,00;-;-
 ;1;5903;KRET DO RUR 1 KG;0;0,00;0,00;-;-
 ;1;6591;KUCHAREK ROSÓ? 80 G;0;0,00;0,00;-;-
 ;1;1900;KUJAWSKI OLEJ 1 L;0;0,00;0,00;-;-
 ;1;6897;LAJKONIK REWERSY 90 G;0;0,00;0,00;-;-
 ;1;4139;LAPSY RING 102 G;0;0,00;0,00;-;-
 ;1;4138;LAPSY RING 85 G;0;0,00;0,00;-;-
 ;1;2407;LOWICZ DZEM 100% TRUSKAWKI 235 G;0;0,00;0,00;-;-
 ;1;6128;LOWICZ DZEM ROKITNIK 235 G 100% OWOC;0;0,00;0,00;-;-
 ;1;4879;LOWICZ SYROP 440 ML TRUSKAWKA;0;0,00;0,00;-;-
 ;1;6177;MAGNACKIE SPECJA? 300G;0;0,00;0,00;-;-
 ;1;4821;MAJONEA HELLMANNS 420 G;0;0,00;0,00;-;-
 ;1;4823;MAJONEZ HELLMANNS 420 ML;0;0,00;0,00;-;-
 ;1;4717;MAJONEZ ROLESKI 280 G;0;0,00;0,00;-;-
 ;1;4718;MAJONEZ ROLEWSKI 250 G;0;0,00;0,00;-;-
 ;1;3912;MAK NIEBIESKI 200 G SIESTA;0;0,00;0,00;-;-
 ;1;1878;MAKA  CHLEB PSZENNO ZYTNI;0;0,00;0,00;-;-
 ;1;3919;MAKA JAGLANA 500 G;0;0,00;0,00;-;-
 ;1;8393;MAKA Z PESTEK SLONECZNIKA 250 G;0;0,00;0,00;-;-
 ;1;10519;MAKARON CZANIECKI 500 G LASAGNE;0;0,00;4,00;-;-
 ;1;1257;MAKARON LUBELLA 250 G KORALIKI;0;0,00;0,00;-;-
 ;1;1259;MAKARON MALMA KOLANKO 500G;0;0,00;0,00;-;-
 ;1;1887;MAKARON POLSKIE M?YN 400G SPAGH.;0;0,00;0,00;-;-
 ;1;6594;MARCHEW Z GROSZKIEM 330 G DAWTONA;0;0,00;0,00;-;-
 ;1;9583;MARYNATA 160 G ORIENTALNA;0;0,00;2,00;-;-
 ;1;4766;MIESZANKA MARCHEW Z GROSZKIEM KOTLIN;0;0,00;0,00;-;-
 ;1;7913;MILKA CZEK OREO 100G;0;0,00;4,00;-;-
 ;1;3922;MIOD LIPOWY 370 G;0;0,00;0,00;-;-
 ;1;3923;MIOD WIELOKWIATOWY 370 G;0;0,00;0,00;-;-
 ;1;3924;MIOD WRZOSOWY 370 G;0;0,00;0,00;-;-
 ;1;5619;MLEKO  W PROSZKU 400 G MLEKOWITA;0;0,00;2,00;-;-
 ;1;5897;MORELE SUSZONE 150 G HELIO;0;0,00;0,00;-;-
 ;1;1885;MUSLI 350 G POLSKIE M?YNY;0;0,00;0,00;-;-
 ;1;1886;MUSLI CZEKOLADOWE 350 G POLSKIE M?YNY;0;0,00;0,00;-;-
 ;1;6890;NALESNIKI Z TRUSKAWKAMI 400G;0;0,00;0,00;-;-
 ;1;7771;NAP CAFFE VANILIA 250 ML;0;0,00;0,00;-;-
 ;1;5354;NAP FRUGO LEMON 250 ML PUSZKA;0;0,00;0,00;-;-
 ;1;5644;NAP HORTEX 0,5 L JAGODA+MIETA;0;0,00;0,00;-;-
 ;1;3784;NEKTAR Z MARCHWI 0,33 ML ARO;0;0,00;0,00;-;-
 ;1;6363;O BOMBONIERY WAWEL SWIATECZNE  430-500 G;0;0,00;0,00;-;-
 ;1;4904;O CHUSTECZKI UNIWERSALNE 100 SZT;0;0,00;0,00;-;-
 ;1;4513;O FANEX SOSY SMAKOWE 950 G;0;0,00;0,00;-;-
 ;1;4512;O KAWA JACOBS KRON.1 KG;0;0,00;0,00;-;-
 ;1;4511;O MAJONEA WIN.250 G;0;0,00;0,00;-;-
 ;1;6438;O MAJONEZ 3 L;0;0,00;0,00;-;-
 ;1;6392;O MASLO GOSTYN 250 G;0;0,00;0,00;-;-
 ;1;5344;O MILKA ROZNE 90 G;0;0,00;0,00;-;-
 ;1;6439;O MIRINDA 0,5 L;0;0,00;0,00;-;-
 ;1;6440;O MIRINDA 2,25;0;0,00;0,00;-;-
 ;1;3690;O OLEJ KUJAWSKI 1 L;0;0,00;0,00;-;-
 ;1;6442;O PEPSI 2,25 L;0;0,00;0,00;-;-
 ;1;3691;O PUDLISZKI KON.POMIDOR 70 G;0;0,00;0,00;-;-
 ;1;4514;O SOS 950 G FAMEX;0;0,00;0,00;-;-
 ;1;5343;O SOS 950G FANEX;0;0,00;0,00;-;-
 ;1;5341;O SOS HS 950 G;0;0,00;0,00;-;-
 ;1;5339;O SOSY 1 KG SALSA;0;0,00;0,00;-;-
 ;1;5340;O SOSY HS 950 G;0;0,00;0,00;-;-
 ;1;6182;OLEJ EXTRA COSTA 250 ML;0;0,00;0,00;-;-
 ;1;3918;OLEJ KOKOSOWY 200 ML;0;0,00;0,00;-;-
 ;1;8400;OLEJ KUJAWSKI 250 ML Z CYTR;0;0,00;0,00;-;-
 ;1;4787;ORZECH LASKOWY 80 G FRESCO;0;0,00;0,00;-;-
 ;1;5418;ORZESZKI SOLONE 380 G;0;0,00;0,00;-;-
 ;1;5417;ORZESZKI Z PAPRYKA 70 G;0;0,00;0,00;-;-
 ;1;6655;ORZESZKI ZIEMNE 100G NIESOLONE DJ;0;0,00;0,00;-;-
 ;1;3920;OWSIANKA ZE SLIWKAMI 300G;0;0,00;0,00;-;-
 ;1;1102;P MUSZTARDA 200G SAREPSKA;0;0,00;0,00;-;-
 ;1;1101;P MUSZTARDA PEGAZ 200G STO?OWA;0;0,00;0,00;-;-
 ;1;1104;P OLEJ KUJAWSKI 1 L;0;0,00;0,00;-;-
 ;1;1587;P PLATKI FORTUNA 250 G;0;0,00;0,00;-;-
 ;1;5617;PALUSZKI BESKIDZKIE SEZAM 210 G;0;0,00;0,00;-;-
 ;1;6181;PAROWKI ZE SCHABU 160 G;0;0,00;0,00;-;-
 ;1;1347;PASZ PROFI RÓ?NE 131 G;0;0,00;0,00;-;-
 ;1;6168;PASZTET PODLASKI 100 G;0;0,00;0,00;-;-
 ;1;1584;PIERNIKI NADZIUEWANE 1 KG;0;0,00;0,00;-;-
 ;1;5642;PIEROGI Z INDYKIEM 400G GRZESKOWIAK;0;0,00;0,00;-;-
 ;1;4252;PIEROGI Z KAP I GRZYBAMI KUBA;0;0,00;0,00;-;-
 ;1;5643;PIEROGI Z SER.I JAGOD. 400G;0;0,00;0,00;-;-
 ;1;5458;PILKA BAJKOWA ZABAWKA;0;0,00;0,00;-;-
 ;1;5470;PILKA ZABAWKA;0;0,00;0,00;-;-
 ;1;5466;PILKA ZABAWKA;0;0,00;0,00;-;-
 ;1;3758;PLATKI CENOS MIODUSIE;0;0,00;0,00;-;-
 ;1;5360;PLATKI CHRUPS 250 G;0;0,00;0,00;-;-
 ;1;5350;PLATKI CHRUPS 250 G;0;0,00;0,00;-;-
 ;1;5351;PLATKI CHRUPS 250 G;0;0,00;0,00;-;-
 ;1;6581;PLATKI JECZMIENNE 220G LUBELLA;0;0,00;0,00;-;-
 ;1;4255;PLATKI OATS Z CYNAMONEM 210 G;0;0,00;0,00;-;-
 ;1;3921;PLATKI ORKISZOWE 300G;0;0,00;0,00;-;-
 ;1;2301;PLATKI OWSIANE 500G MELVIT;0;0,00;0,00;-;-
 ;1;1888;PLATKI PODUSZKI 150 G POLSKIE M?YNY;0;0,00;0,00;-;-
 ;1;5465;POMPKA DO PILEK;0;0,00;0,00;-;-
 ;1;2311;POP CORN 150 G;0;0,00;0,00;-;-
 ;1;4137;POP CORN CHEESE;0;0,00;0,00;-;-
 ;1;5157;POPCORN SOLONY O SMAKU MASLANYM;0;0,00;0,00;-;-
 ;1;4834;POSTPKA CZEKOL 65 G;0;0,00;0,00;-;-
 ;1;4145;POSYPKA KOLOR 50 G;0;0,00;0,00;-;-
 ;1;4833;POSYPKA PERE?KA 55 G;0;0,00;0,00;-;-
 ;1;6750;POWIDLA SLIWKOWE 285 G MIEDZYCHOD;0;0,00;0,00;-;-
 ;1;4499;POWID?A SLIWKOWE 280 G DAWTONA;0;0,00;0,00;-;-
 ;1;2133;PRYMAT MUSZTARDA CHRZANOWA 185 G;0;0,00;0,00;-;-
 ;1;2135;PRYMAT MUSZTARDA DELIKAT.185 G;0;0,00;0,00;-;-
 ;1;4423;PRZYSMAK MIESNY 300G;0;0,00;0,00;-;-
 ;1;3573;PUDL FLAKI PO ZAMOJSKU 500 G;0;0,00;0,00;-;-
 ;1;3574;PUDL KETCHUP 0,9 L ?AGODNY;0;0,00;0,00;-;-
 ;1;1132;PUDL KETCHUP 250 G LAGODNY;0;0,00;0,00;-;-
 ;1;1145;PUDL KETCHUP 250 G PIKANTNY;0;0,00;0,00;-;-
 ;1;3762;ROLADA TAGO;0;0,00;0,00;-;-
 ;1;4692;RYZ  CENOS 4*100G PE?NOZIARNISTY;0;0,00;0,00;-;-
 ;1;3672;RYZ 1 KG;0;0,00;0,00;-;-
 ;1;1884;RYZ 4*100G PARABOL.POLSKIE M?YNY;0;0,00;0,00;-;-
 ;1;1883;RYZ 4*100G POLSKIE M?YNY;0;0,00;0,00;-;-
 ;1;3757;SALATKA 100G RAZDWATRZY;0;0,00;0,00;-;-
 ;1;3754;SALATKA 100G RAZDWATRZY;0;0,00;0,00;-;-
 ;1;3756;SALATKA 100G RAZDWATRZY;0;0,00;0,00;-;-
 ;1;8293;SALATKA Z ZIEMNIAKAMI LISNER 140 G;0;0,00;0,00;-;-
 ;1;6196;SEKACZ 200G;0;0,00;0,00;-;-
 ;1;4200;SELER CIETY 320 G;0;0,00;0,00;-;-
 ;1;6185;SER FAVITA 150 G POMIDOR;0;0,00;0,00;-;-
 ;1;6187;SER PIKSERKI 135 G;0;0,00;0,00;-;-
 ;1;6755;SER PLASTRY MLEKOWITA GOUDA B/LAKT,150 G;0;0,00;0,00;-;-
 ;1;6188;SER SALAMI 45 G;0;0,00;0,00;-;-
 ;1;6758;SEREK HOMOGENIZOWANY 150 G B/LAKTOZY;0;0,00;0,00;-;-
 ;1;6759;SEREK WIEJSKI 150 G B/LAKTOZY;0;0,00;0,00;-;-
 ;1;5695;SIEMIE LNIANE 500G;0;0,00;0,00;-;-
 ;1;4785;SKORKA POMAR 100G;0;0,00;0,00;-;-
 ;1;6475;SLIWKI KALIF 150 G;0;0,00;0,00;-;-
 ;1;5900;SLIWKI KALIFORNIJ.150 G HELIO;0;0,00;0,00;-;-
 ;1;4634;S?ONECZNIK PRA?ONY XXL;0;0,00;0,00;-;-
 ;1;9361;SMAK MAK CEBULA PRAZONA 80 G;0;0,00;2,00;-;-
 ;1;10375;SMAK MAK KLUSKI SLASKIE 400G;0;0,00;2,00;-;-
 ;1;5697;SOCZEWICA 500G;0;0,00;0,00;-;-
 ;1;5899;SOK VICTORI 250 ML;0;0,00;0,00;-;-
 ;1;8411;SOK WIELOWARZYWNY 330 ML BUT.;0;0,00;0,00;-;-
 ;1;5026;SOS DO LODOW  1 L;0;0,00;0,00;-;-
 ;1;5018;SOS DO LODOW 1;0;0,00;0,00;-;-
 ;1;5021;SOS DO LODOW 1 L;0;0,00;0,00;-;-
 ;1;5025;SOS DO LODOW 1 L;0;0,00;0,00;-;-
 ;1;5024;SOS DO LODOW 1L;0;0,00;0,00;-;-
 ;1;8317;SOS DUNSKI 950 ML;0;0,00;0,00;-;-
 ;1;5419;SOS FANEX 950 G T.WYSP;0;0,00;0,00;-;-
 ;1;5420;SOS FANEX 950G CZOSNKOWY;0;0,00;0,00;-;-
 ;1;8318;SOS GYROS 950 ML;0;0,00;0,00;-;-
 ;1;5002;STARTER LYCOMOBILE 5;0;0,00;0,00;-;-
 ;1;5000;STARTER PLAY 5 ZL;0;0,00;0,00;-;-
 ;1;5001;STARTER PLAY 9 ZL;0;0,00;0,00;-;-
 ;1;5005;STARTER PLUS 5;0;0,00;0,00;-;-
 ;1;1235;SWIERCZYNA  BURACZKI Z JAB.450 G;0;0,00;0,00;-;-
 ;1;1226;SWIERCZYNA KAPUSTA CZERW.450 G;0;0,00;0,00;-;-
 ;1;1254;SWIERCZYNA KAPUSTA WCZESNA ZASM.430 G;0;0,00;0,00;-;-
 ;1;1255;SWIERCZYNA KAPUSTA ZASM.Z PIECZARK.440G;0;0,00;0,00;-;-
 ;1;1238;SWIERCZYNA OGORKI KISZONE 0,9 L;0;0,00;0,00;-;-
 ;1;1237;SWIERCZYNA OGORKI KONS,0,9 L;0;0,00;0,00;-;-
 ;1;1232;SWIERCZYNA SELER KONS.290 G;0;0,00;0,00;-;-
 ;1;6117;SYROP MALINA 250 G;0;0,00;0,00;-;-
 ;1;6116;SYROP OWO.LESNE 250 G;0;0,00;0,00;-;-
 ;1;1588;SZ  MLOTYLKI PLATKI;0;0,00;0,00;-;-
 ;1;2729;SZ APETTITA PRZYPRAWA DO GRILA 20 G;0;0,00;0,00;-;-
 ;1;2584;SZ BITA SMIETANA SNIEZKA 60G;0;0,00;0,00;-;-
 ;1;2715;SZ COCOLA 1 L;0;0,00;0,00;-;-
 ;1;2586;SZ CUKIER 1K;0;0,00;0,00;-;-
 ;1;2587;SZ CUKIER PUDER 0,5K;0;0,00;0,00;-;-
 ;1;2588;SZ CUKIER WANILIOWY;0;0,00;0,00;-;-
 ;1;2734;SZ GALEO GRIL 20 G;0;0,00;0,00;-;-
 ;1;2739;SZ HOCHLAND KRAZEK 200 G;0;0,00;0,00;-;-
 ;1;2770;SZ HORTEX 1 L KART;0;0,00;0,00;-;-
 ;1;2704;SZ KAPUSTA CZERWONA 500 G;0;0,00;0,00;-;-
 ;1;1598;SZ KNORR PRZYPRAWA;0;0,00;0,00;-;-
 ;1;1525;SZ KONCEN.PUDLISZKI 380 G;0;0,00;0,00;-;-
 ;1;1521;SZ KONCENTRAT POMID,PUDLI,200G;0;0,00;0,00;-;-
 ;1;1526;SZ KONSERWA TURYST.300G;0;0,00;0,00;-;-
 ;1;1527;SZ KREM CHRZANOWY VICTUS 160 G;0;0,00;0,00;-;-
 ;1;1607;SZ KUBUS 0,33;0;0,00;0,00;-;-
 ;1;2046;SZ KUBUS 0,33 ZESTAW 11+1;0;0,00;0,00;-;-
 ;1;2053;SZ KUBUS 0,9 L;0;0,00;0,00;-;-
 ;1;1599;SZ KUCHAREK 215 G;0;0,00;0,00;-;-
 ;1;2628;SZ KWASEK CYTRYNOWY;0;0,00;0,00;-;-
 ;1;1600;SZ MAGI W PLYNIE;0;0,00;0,00;-;-
 ;1;2741;SZ MAKA ZIEMN.0,5 KG;0;0,00;0,00;-;-
 ;1;2742;SZ MAKA ZIEMNIACZANA 1 KG;0;0,00;0,00;-;-
 ;1;2705;SZ MARGARYNA PYSZNY DUET 410G;0;0,00;0,00;-;-
 ;1;1458;SZ MASCARPONE 250 G;0;0,00;0,00;-;-
 ;1;2777;SZ NAP HELLENA 1,25 L;0;0,00;0,00;-;-
 ;1;1563;SZ NEKTAR MERCHEW 0,33 L;0;0,00;0,00;-;-
 ;1;1528;SZ NUTTELA 230G;0;0,00;0,00;-;-
 ;1;1564;SZ OGORKI KIN.670 G;0;0,00;0,00;-;-
 ;1;1565;SZ OGORKI KONS.0,9 L;0;0,00;0,00;-;-
 ;1;1566;SZ OGORKI KONS.VICTUS;0;0,00;0,00;-;-
 ;1;2047;SZ PAPIER TOAL MEA;0;0,00;0,00;-;-
 ;1;2049;SZ PAPIER TOAL MEA 4;0;0,00;0,00;-;-
 ;1;2052;SZ PAPIER TOAL RUM;0;0,00;0,00;-;-
 ;1;2050;SZ PAPIER TOAL SZARY 8;0;0,00;0,00;-;-
 ;1;2051;SZ PAPIER TOAL VELVET XXL 8+2;0;0,00;0,00;-;-
 ;1;2048;SZ PAPIER TOAL.MEA 8 SZT;0;0,00;0,00;-;-
 ;1;1570;SZ PAPRYKA KONS,0,72 L;0;0,00;0,00;-;-
 ;1;1572;SZ PAPRYKASZ SZCZ 330 G;0;0,00;0,00;-;-
 ;1;1573;SZ PAPRYKASZ SZCZ 330 G;0;0,00;0,00;-;-
 ;1;1574;SZ PASZTET PROFI 131 G;0;0,00;0,00;-;-
 ;1;1576;SZ PASZTET PROFI 50 G;0;0,00;0,00;-;-
 ;1;2778;SZ PEPSI 0,5 L;0;0,00;0,00;-;-
 ;1;2673;SZ PIANKA DO GOLENIA;0;0,00;0,00;-;-
 ;1;1577;SZ PIECZYWO CHRUPKIE 125 G;0;0,00;0,00;-;-
 ;1;1579;SZ PIECZYWO SONKO 140 G;0;0,00;0,00;-;-
 ;1;1580;SZ PIECZYWO SONKO KG;0;0,00;0,00;-;-
 ;1;1578;SZ PIECZYWO ZYTNIE 200G;0;0,00;0,00;-;-
 ;1;1586;SZ PLATKI 150 G;0;0,00;0,00;-;-
 ;1;1585;SZ PLATKI 150 G/250;0;0,00;0,00;-;-
 ;1;1591;SZ PLATKI CZEKOL.250 G;0;0,00;0,00;-;-
 ;1;1592;SZ PLATKI KULECZKI 500 G;0;0,00;0,00;-;-
 ;1;1589;SZ PLATKI KULKA;0;0,00;0,00;-;-
 ;1;2554;SZ PLATKI LION 250;0;0,00;0,00;-;-
 ;1;1593;SZ PLATKI MLEKOLACZKI 250 G;0;0,00;0,00;-;-
 ;1;1595;SZ PLATKI MLEKOLAKI 540 G;0;0,00;0,00;-;-
 ;1;1596;SZ PLATKI NES?IK 250 G;0;0,00;0,00;-;-
 ;1;2710;SZ PLATKI OWSIANE 500GR;0;0,00;0,00;-;-
 ;1;2598;SZ POMIDORY 400GR;0;0,00;0,00;-;-
 ;1;1695;SZ POWIDLA LOWICZ 290 G;0;0,00;0,00;-;-
 ;1;2602;SZ PROSZEK DO PIECZENIA;0;0,00;0,00;-;-
 ;1;2736;SZ PRYMAT GRIL 20 G;0;0,00;0,00;-;-
