2017.02.01,23:00,1.07659,1.07696,1.07609,1.07679,1250
2017.02.02,00:00,1.07638,1.07818,1.07631,1.07812,2060
2017.02.02,01:00,1.07816,1.07868,1.07745,1.07815,2011
2017.02.02,02:00,1.07817,1.07830,1.07750,1.07799,1832
2017.02.02,03:00,1.07798,1.07917,1.07795,1.07874,2510
2017.02.02,04:00,1.07877,1.07915,1.07814,1.07830,1710
2017.02.02,05:00,1.07831,1.07941,1.07831,1.07918,1577
2017.02.02,06:00,1.07912,1.07941,1.07805,1.07806,1588
2017.02.02,07:00,1.07805,1.07967,1.07765,1.07912,2910
2017.02.02,08:00,1.07908,1.08171,1.07868,1.08119,4600
2017.02.02,09:00,1.08117,1.08152,1.08015,1.08137,3505
2017.02.02,10:00,1.08138,1.08174,1.08036,1.08085,3316
2017.02.02,11:00,1.08084,1.08175,1.07928,1.08096,3070
2017.02.02,12:00,1.08094,1.08137,1.07973,1.08029,4454
2017.02.02,13:00,1.08030,1.08275,1.08009,1.08130,5097
2017.02.02,14:00,1.08131,1.08224,1.08033,1.08162,4877
2017.02.02,15:00,1.08159,1.08178,1.08005,1.08043,3893
2017.02.02,16:00,1.08044,1.08110,1.07930,1.08011,3358
2017.02.02,17:00,1.08010,1.08018,1.07831,1.07865,2757
2017.02.02,18:00,1.07866,1.07931,1.07738,1.07745,2055
2017.02.02,19:00,1.07744,1.07761,1.07577,1.07633,2132
2017.02.02,20:00,1.07631,1.07634,1.07545,1.07611,1608
2017.02.02,21:00,1.07609,1.07623,1.07552,1.07577,900
2017.02.02,22:00,1.07565,1.07653,1.07557,1.07603,1050
2017.02.02,23:00,1.07604,1.07614,1.07555,1.07605,804
2017.02.03,00:00,1.07607,1.07638,1.07561,1.07596,1530
2017.02.03,01:00,1.07597,1.07704,1.07536,1.07681,3458
2017.02.03,02:00,1.07682,1.07696,1.07544,1.07589,2334
2017.02.03,03:00,1.07590,1.07596,1.07439,1.07538,2458
2017.02.03,04:00,1.07536,1.07597,1.07534,1.07563,1753
2017.02.03,05:00,1.07564,1.07568,1.07483,1.07564,1747
2017.02.03,06:00,1.07562,1.07580,1.07473,1.07575,1349
2017.02.03,07:00,1.07574,1.07641,1.07518,1.07563,2035
2017.02.03,08:00,1.07562,1.07615,1.07400,1.07427,3188
2017.02.03,09:00,1.07426,1.07477,1.07377,1.07401,2588
2017.02.03,10:00,1.07402,1.07447,1.07353,1.07371,1933
2017.02.03,11:00,1.07373,1.07403,1.07261,1.07292,2121
2017.02.03,12:00,1.07293,1.07416,1.07265,1.07334,2426
2017.02.03,13:00,1.07339,1.07736,1.07106,1.07546,6281
2017.02.03,14:00,1.07542,1.07809,1.07542,1.07636,5366
2017.02.03,15:00,1.07635,1.07962,1.07607,1.07869,4622
2017.02.03,16:00,1.07870,1.07911,1.07753,1.07893,3024
2017.02.03,17:00,1.07895,1.07927,1.07779,1.07822,1817
2017.02.03,18:00,1.07823,1.07850,1.07633,1.07671,2825
2017.02.03,19:00,1.07672,1.07677,1.07577,1.07651,2362
2017.02.03,20:00,1.07647,1.07798,1.07637,1.07786,1539
2017.02.03,21:00,1.07783,1.07867,1.07764,1.07861,918
2017.02.05,22:00,1.07831,1.07908,1.07814,1.07822,439
2017.02.05,23:00,1.07821,1.07866,1.07767,1.07811,898
2017.02.06,00:00,1.07812,1.07832,1.07734,1.07829,1740
2017.02.06,01:00,1.07828,1.07874,1.07783,1.07783,2263
2017.02.06,02:00,1.07786,1.07833,1.07753,1.07764,1737
2017.02.06,03:00,1.07763,1.07815,1.07763,1.07809,1128
2017.02.06,04:00,1.07810,1.07818,1.07723,1.07742,1325
2017.02.06,05:00,1.07741,1.07770,1.07717,1.07732,1082
2017.02.06,06:00,1.07728,1.07763,1.07664,1.07664,1339
2017.02.06,07:00,1.07665,1.07669,1.07463,1.07512,2781
2017.02.06,08:00,1.07504,1.07566,1.07418,1.07493,3573
2017.02.06,09:00,1.07494,1.07544,1.07411,1.07451,2572
2017.02.06,10:00,1.07452,1.07453,1.07326,1.07391,2417
2017.02.06,11:00,1.07390,1.07435,1.07321,1.07355,2836
2017.02.06,12:00,1.07354,1.07425,1.07288,1.07322,2637
2017.02.06,13:00,1.07323,1.07327,1.07071,1.07119,5030
2017.02.06,14:00,1.07118,1.07307,1.07042,1.07275,4489
2017.02.06,15:00,1.07274,1.07386,1.07117,1.07373,4366
2017.02.06,16:00,1.07382,1.07412,1.07276,1.07292,3076
2017.02.06,17:00,1.07291,1.07416,1.07277,1.07335,2198
2017.02.06,18:00,1.07333,1.07447,1.07276,1.07416,2706
2017.02.06,19:00,1.07415,1.07518,1.07406,1.07460,1986
2017.02.06,20:00,1.07458,1.07537,1.07416,1.07491,1654
2017.02.06,21:00,1.07489,1.07527,1.07482,1.07488,608
2017.02.06,22:00,1.07480,1.07487,1.07410,1.07468,717
2017.02.06,23:00,1.07464,1.07479,1.07399,1.07418,734
2017.02.07,00:00,1.07417,1.07431,1.07248,1.07293,2167
2017.02.07,01:00,1.07291,1.07315,1.07198,1.07291,2188
2017.02.07,02:00,1.07288,1.07342,1.07212,1.07213,1956
2017.02.07,03:00,1.07212,1.07227,1.07031,1.07065,2363
2017.02.07,04:00,1.07068,1.07119,1.07041,1.07082,1712
2017.02.07,05:00,1.07083,1.07125,1.07057,1.07114,1452
