Date(UTC),UnixTimeStamp,Value
7/13/2016,1468368000,1357
7/14/2016,1468454400,1536
7/15/2016,1468540800,1457
7/16/2016,1468627200,1349
7/17/2016,1468713600,1264
7/18/2016,1468800000,1397
7/19/2016,1468886400,1502
7/20/2016,1468972800,1718
7/21/2016,1469059200,1522
7/22/2016,1469145600,1641
7/23/2016,1469232000,1496
7/24/2016,1469318400,1797
7/25/2016,1469404800,1737
7/26/2016,1469491200,1946
7/27/2016,1469577600,1706
7/28/2016,1469664000,1610
7/29/2016,1469750400,1598
7/30/2016,1469836800,1460
7/31/2016,1469923200,1585
8/1/2016,1470009600,1561
8/2/2016,1470096000,1687
8/3/2016,1470182400,1665
8/4/2016,1470268800,1617
8/5/2016,1470355200,1527
8/6/2016,1470441600,1465
8/7/2016,1470528000,1473
8/8/2016,1470614400,1504
8/10/2016,1470787200,1607
8/9/2016,1470700800,1592
8/11/2016,1470873600,1621
8/12/2016,1470960000,1559
8/13/2016,1471046400,1431
8/14/2016,1471132800,1406
8/15/2016,1471219200,1467
8/16/2016,1471305600,1621
8/17/2016,1471392000,1532
8/18/2016,1471478400,1663
8/19/2016,1471564800,1491
8/20/2016,1471651200,1453
8/21/2016,1471737600,1480
8/22/2016,1471824000,1526
8/23/2016,1471910400,2023
8/24/2016,1471996800,1590
8/25/2016,1472083200,1663
8/26/2016,1472169600,1610
8/27/2016,1472256000,1586
8/28/2016,1472342400,1451
8/29/2016,1472428800,1572
8/30/2016,1472515200,1616
8/31/2016,1472601600,1538
9/1/2016,1472688000,1583
9/2/2016,1472774400,1850
9/3/2016,1472860800,1513
9/4/2016,1472947200,1719
9/5/2016,1473033600,1512
9/6/2016,1473120000,1722
9/7/2016,1473206400,1692
9/8/2016,1473292800,1900
9/9/2016,1473379200,1853
9/10/2016,1473465600,1508
9/11/2016,1473552000,1460
9/12/2016,1473638400,1585
9/13/2016,1473724800,1497
9/14/2016,1473811200,1758
9/15/2016,1473897600,1743
9/16/2016,1473984000,2020
9/17/2016,1474070400,1588
9/18/2016,1474156800,1433
9/19/2016,1474243200,1341
9/20/2016,1474329600,1689
9/21/2016,1474416000,1598
9/22/2016,1474502400,1876
9/23/2016,1474588800,1280
9/24/2016,1474675200,1526
9/25/2016,1474761600,1387
9/26/2016,1474848000,1545
9/27/2016,1474934400,1661
9/29/2016,1475107200,1442
9/28/2016,1475020800,1561
9/30/2016,1475193600,1437
10/1/2016,1475280000,1810
10/2/2016,1475366400,1687
10/3/2016,1475452800,1719
10/4/2016,1475539200,2192
10/5/2016,1475625600,1802
10/6/2016,1475712000,1938
10/7/2016,1475798400,4119
10/8/2016,1475884800,5429
10/9/2016,1475971200,5683
10/10/2016,1476057600,12725
10/11/2016,1476144000,2762
10/12/2016,1476230400,1248
10/13/2016,1476316800,1306
10/14/2016,1476403200,1400
10/15/2016,1476489600,1236
10/16/2016,1476576000,1297
10/17/2016,1476662400,1377
10/18/2016,1476748800,1747
10/19/2016,1476835200,1638
10/20/2016,1476921600,1466
10/21/2016,1477008000,1724
10/22/2016,1477094400,1357
10/23/2016,1477180800,1292
10/24/2016,1477267200,1791
10/25/2016,1477353600,1675
