SAPOBJECTID;CLASS;WASTE_COL_TYPE;WASTE_COL_MATERIAL;NUMBER_OF_WASTE_BINS;SLAB;FINISH;PHOTO_LEGACY;GIS_STARTUP_DATE;CUSTODIAN;GIS_DESCRIPTION;SORT_FIELD;CREATED_DATE;LAST_EDITED_DATE;POINT_X;POINT_Y
6000015865;WASTE_COL_POINT;WHEELIE BIN BRACKET;STAINLESS STEEL;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/60/A197p73.jpg;15/07/2009;51000811;WASTE COLLECTION POINT;WACO9603;23/05/2014;07/09/2014;54.035.799.030.000.000;690.884.046.660.000.000
6000015876;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p116.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO961;23/05/2014;25/05/2014;54.470.533.140.000.000;689.059.173.110.000.000
6000013362;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/e68p3.jpg;22/01/2009;51000811;WASTE COLLECTION POINT;WACO8120;23/05/2014;25/05/2014;54.002.895.640.000.000;689.655.370.750.000.000
6000015755;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/54/j146p70.jpg;16/10/2002;51000811;WASTE COLLECTION POINT;WACO955;23/05/2014;25/05/2014;54.900.194.400.000.000;688.610.501.430.000.000
6000015775;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/54/j146p88.jpg;16/10/2002;51000811;WASTE COLLECTION POINT;WACO956;23/05/2014;25/05/2014;54.899.721.090.000.000;688.612.788.970.000.000
6000015767;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/51/j93p55.jpg;07/07/2009;51001206;WASTE COLLECTION POINT;WACO9560;23/05/2014;25/05/2014;53.329.397.340.000.000;690.443.490.330.000.000
6000015783;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/49/e109p20.jpg;10/10/2002;51000811;WASTE COLLECTION POINT;WACO957;23/05/2014;25/05/2014;53.930.051.850.000.000;691.253.250.510.000.000
6000015806;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/51/v34p92.jpg;14/07/2009;51000811;WASTE COLLECTION POINT;WACO9581;23/05/2014;25/05/2014;53.896.690.810.000.000;690.968.008.570.000.000
6000015819;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;N;STAINED;https://msvnmap1/Asset_Photos/_legacy/51/v34p119.jpg;14/07/2009;51000811;WASTE COLLECTION POINT;WACO9582;23/05/2014;25/05/2014;53.892.844.950.000.000;690.964.937.190.000.000
6000015982;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/51/j103p93.jpg;09/01/2002;51000811;WASTE COLLECTION POINT;WACO96;23/05/2014;25/05/2014;54.014.343.340.000.000;690.933.162.660.000.000
6000015837;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/51/j100p190.jpg;14/07/2009;51000811;WASTE COLLECTION POINT;WACO9600;23/05/2014;25/05/2014;54.029.988.180.000.000;690.825.688.540.000.000
6000015855;WASTE_COL_POINT;STANDARD LITTER BIN;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/60/A197p61.jpg;15/07/2009;51000811;WASTE COLLECTION POINT;WACO9602;23/05/2014;25/05/2014;54.035.599.480.000.000;690.881.598.160.000.000
6000015890;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/46/k162p90.jpg;17/10/2002;51000811;WASTE COLLECTION POINT;WACO962;23/05/2014;25/05/2014;54.458.984.830.000.000;689.060.135.910.000.000
6000104991;WASTE_COL_POINT;WHEELIE BIN STAND;STAINLESS STEEL;100.000.000.000;TBA;;;22/08/2012;51002358;WASTE COLLECTION POINT;60729;23/05/2014;25/05/2014;53.847.632.990.000.000;690.172.055.580.000.000
6000104996;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;05/10/2012;51002358;WASTE COLLECTION POINT;60736;23/05/2014;25/05/2014;54.351.921.610.000.000;689.213.508.690.000.000
6000107393;WASTE_COL_POINT;STANDARD LITTER BIN;ALUMINIUM;100.000.000.000;TBA;;;16/11/2012;51002358;WASTE COLLECTION POINT;65099;23/05/2014;25/05/2014;54.668.101.920.000.000;688.881.707.220.000.000
6000108587;WASTE_COL_POINT;WHEELIE BIN ENCLOSURE;STAINLESS STEEL;100.000.000.000;TBA;;;31/01/2013;51002358;WASTE COLLECTION POINT;67402;23/05/2014;25/05/2014;53.466.841.550.000.000;689.389.871.790.000.000
6000108618;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;25/02/2013;51002358;WASTE COLLECTION POINT;67478;23/05/2014;25/05/2014;53.895.127.400.000.000;690.454.652.060.000.000
6000108878;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;TBA;;;12/02/2013;51002358;WASTE COLLECTION POINT;67837;23/05/2014;25/05/2014;54.462.324.400.000.000;689.247.918.680.000.000
6000109207;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;PAINTED;;18000101;51002358;WASTE COLLECTION POINT;69587;23/05/2014;25/05/2014;54.457.936.780.000.000;689.192.385.990.000.000
6000109221;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69598;23/05/2014;25/05/2014;54.367.545.010.000.000;689.444.093.750.000.000
6000109222;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;PAINTED;;18000101;51002358;WASTE COLLECTION POINT;69599;23/05/2014;25/05/2014;54.307.657.920.000.000;689.610.958.790.000.000
6000109223;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69600;23/05/2014;25/05/2014;54.309.758.960.000.000;689.612.688.440.000.000
6000109224;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69601;23/05/2014;25/05/2014;54.241.574.900.000.000;689.959.649.810.000.000
6000109225;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69602;23/05/2014;25/05/2014;54.239.520.860.000.000;689.959.712.800.000.000
6000109608;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;23/08/2010;51002358;WASTE COLLECTION POINT;69921;23/05/2014;25/05/2014;53.610.749.670.000.000;690.449.244.160.000.000
6000109609;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;20/12/2012;51002358;WASTE COLLECTION POINT;69922;23/05/2014;25/05/2014;53.677.945.060.000.000;690.467.068.530.000.000
6000109624;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69934;23/05/2014;25/05/2014;53.940.682.390.000.000;690.663.871.470.000.000
6000109625;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69935;23/05/2014;25/05/2014;53.940.994.090.000.000;690.751.566.620.000.000
6000109626;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69936;23/05/2014;25/05/2014;53.944.065.660.000.000;690.754.749.970.000.000
6000109627;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69937;23/05/2014;25/05/2014;53.948.382.360.000.000;690.756.963.520.000.000
6000109630;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69939;23/05/2014;25/05/2014;53.952.573.720.000.000;690.754.982.920.000.000
6000013374;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/e68p60.jpg;22/01/2009;51000811;WASTE COLLECTION POINT;WACO8121;23/05/2014;25/05/2014;54.000.716.260.000.000;689.655.343.760.000.000
6000013384;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/e68p81.jpg;22/01/2009;51000811;WASTE COLLECTION POINT;WACO8122;23/05/2014;25/05/2014;54.005.173.140.000.000;689.656.359.550.000.000
6000013394;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/e68p110.jpg;22/01/2009;51000811;WASTE COLLECTION POINT;WACO8123;23/05/2014;25/05/2014;53.996.268.450.000.000;689.660.098.790.000.000
6000013404;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/44/e68p413.jpg;27/01/2009;51000811;WASTE COLLECTION POINT;WACO8124;23/05/2014;25/05/2014;53.973.506.620.000.000;689.626.727.580.000.000
6000013432;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/45/A75p243.jpg;20/08/2002;51000811;WASTE COLLECTION POINT;WACO813;23/05/2014;25/05/2014;54.354.030.080.000.000;688.888.978.750.000.000
6000013442;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A66p17.jpg;05/02/2009;51000811;WASTE COLLECTION POINT;WACO8140;23/05/2014;25/05/2014;53.341.722.400.000.000;690.394.316.340.000.000
6000013451;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A66p34.jpg;05/02/2009;51000811;WASTE COLLECTION POINT;WACO8141;23/05/2014;25/05/2014;53.342.401.860.000.000;690.386.995.830.000.000
6000013461;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A66p75.jpg;05/02/2009;51000811;WASTE COLLECTION POINT;WACO8144;23/05/2014;25/05/2014;53.336.769.950.000.000;690.380.886.080.000.000
6000013471;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/43/A66p83.jpg;05/02/2009;51000811;WASTE COLLECTION POINT;WACO8145;23/05/2014;25/05/2014;53.335.538.840.000.000;690.378.863.490.000.000
6000013487;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/54/k227p38.jpg;22/12/2008;51000811;WASTE COLLECTION POINT;WACO8147;23/05/2014;25/05/2014;53.341.172.410.000.000;690.382.672.710.000.000
6000013497;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/54/k227p40.jpg;22/12/2008;51000811;WASTE COLLECTION POINT;WACO8148;23/05/2014;25/05/2014;53.340.319.790.000.000;690.379.345.390.000.000
6000013507;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/45/A75p50.jpg;23/08/2002;51000811;WASTE COLLECTION POINT;WACO815;23/05/2014;25/05/2014;54.332.759.100.000.000;688.876.560.280.000.000
6000013515;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/55/f305p114.jpg;10/02/2009;51000811;WASTE COLLECTION POINT;WACO8160;23/05/2014;25/05/2014;53.399.469.700.000.000;690.430.868.900.000.000
6000015878;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/51/j101p60.jpg;17/07/2009;51000811;WASTE COLLECTION POINT;WACO9621;23/05/2014;25/05/2014;54.897.952.350.000.000;688.583.434.940.000.000
6000011242;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/35/R202p67.jpg;21/04/2008;51000811;WASTE COLLECTION POINT;WACO6400;23/05/2014;25/05/2014;52.846.265.080.000.000;691.777.146.870.000.000
6000011287;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/36/c511p54.jpg;22/05/2008;51000811;WASTE COLLECTION POINT;WACO6443;23/05/2014;25/05/2014;54.190.860.480.000.000;690.265.369.590.000.000
6000011297;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/36/c511p55.jpg;22/05/2008;51000811;WASTE COLLECTION POINT;WACO6444;23/05/2014;25/05/2014;54.192.875.770.000.000;690.264.737.720.000.000
6000011306;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/36/c511p76.jpg;22/05/2008;51000811;WASTE COLLECTION POINT;WACO6445;23/05/2014;25/05/2014;54.189.598.050.000.000;690.263.791.910.000.000
6000011314;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/36/c511p86.jpg;22/05/2008;51000811;WASTE COLLECTION POINT;WACO6446;23/05/2014;25/05/2014;54.191.902.760.000.000;690.269.453.760.000.000
6000011334;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/48/A102p143.jpg;11/06/2002;51000811;WASTE COLLECTION POINT;WACO647;23/05/2014;25/05/2014;55.344.886.180.000.000;688.440.376.060.000.000
6000011355;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/j110p320.jpg;12/06/2002;51000811;WASTE COLLECTION POINT;WACO648;23/05/2014;25/05/2014;55.397.956.440.000.000;688.463.033.450.000.000
6000011462;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/41/A38p26.jpg;04/01/2002;51000811;WASTE COLLECTION POINT;WACO65;23/05/2014;25/05/2014;54.012.455.050.000.000;691.267.921.520.000.000
6000109509;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;15/10/2012;51002358;WASTE COLLECTION POINT;69840;23/05/2014;25/05/2014;54.123.383.090.000.000;690.293.846.790.000.000
6000109512;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;06/10/2008;51002358;WASTE COLLECTION POINT;69843;23/05/2014;25/05/2014;54.137.725.090.000.000;690.293.375.880.000.000
6000013045;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/h48p127.jpg;08/08/2002;51000811;WASTE COLLECTION POINT;WACO786;23/05/2014;25/05/2014;54.642.775.630.000.000;688.858.360.980.000.000
6000109514;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69845;23/05/2014;25/05/2014;54.184.239.900.000.000;690.238.016.150.000.000
6000109515;WASTE_COL_POINT;WHEELIE BIN BRACKET;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69846;23/05/2014;25/05/2014;54.221.987.720.000.000;690.196.546.590.000.000
6000109516;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69847;23/05/2014;25/05/2014;54.218.374.390.000.000;690.217.598.310.000.000
6000109517;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69848;23/05/2014;25/05/2014;54.219.697.030.000.000;690.228.860.020.000.000
6000109518;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69849;23/05/2014;25/05/2014;54.232.352.750.000.000;690.226.953.400.000.000
6000109527;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69856;23/05/2014;25/05/2014;54.208.221.280.000.000;690.284.727.640.000.000
6000109529;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;TBA;;;18000101;51002358;WASTE COLLECTION POINT;69858;23/05/2014;25/05/2014;54.220.151.370.000.000;690.282.723.050.000.000
6000013010;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/a67p35.jpg;07/08/2002;51000811;WASTE COLLECTION POINT;WACO783;23/05/2014;25/05/2014;54.625.996.160.000.000;688.867.188.180.000.000
6000013018;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/E49p161.jpg;02/12/2008;51000811;WASTE COLLECTION POINT;WACO7840;23/05/2014;25/05/2014;53.113.176.460.000.000;691.700.231.530.000.000
6000013028;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/h48p283.jpg;08/08/2002;51000811;WASTE COLLECTION POINT;WACO785;23/05/2014;25/05/2014;54.634.027.610.000.000;688.837.230.280.000.000
6000013037;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/x202p49.jpg;15/12/2008;51000811;WASTE COLLECTION POINT;WACO7860;23/05/2014;25/05/2014;53.433.082.240.000.000;690.237.427.280.000.000
6000013054;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/h48p98.jpg;08/08/2002;51000811;WASTE COLLECTION POINT;WACO787;23/05/2014;25/05/2014;54.637.949.340.000.000;688.864.141.800.000.000
6000013063;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/A56p13.jpg;12/01/2009;51000811;WASTE COLLECTION POINT;WACO7880;23/05/2014;25/05/2014;54.071.036.820.000.000;689.191.381.200.000.000
6000013170;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/44/A73p9.jpg;07/01/2002;51000811;WASTE COLLECTION POINT;WACO79;23/05/2014;25/05/2014;54.002.828.850.000.000;691.147.840.970.000.000
6000013093;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/22/h48p53.jpg;08/08/2002;51000811;WASTE COLLECTION POINT;WACO790;23/05/2014;25/05/2014;54.623.994.890.000.000;688.865.875.450.000.000
6000013083;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p30.jpg;09/12/2008;51000811;WASTE COLLECTION POINT;WACO7900;23/05/2014;25/05/2014;54.605.431.850.000.000;688.706.496.890.000.000
6000013103;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/a68p43.jpg;08/08/2002;51000811;WASTE COLLECTION POINT;WACO792;23/05/2014;25/05/2014;54.667.206.420.000.000;688.766.390.700.000.000
6000013122;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/66/f3p9.jpg;20/01/2009;51000811;WASTE COLLECTION POINT;WACO7940;23/05/2014;25/05/2014;53.603.964.170.000.000;690.831.855.280.000.000
6000013132;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/53/A128p127.jpg;16/01/2009;51000811;WASTE COLLECTION POINT;WACO7960;23/05/2014;25/05/2014;54.656.868.600.000.000;688.772.666.430.000.000
6000015481;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p19.jpg;04/10/2002;51000811;WASTE COLLECTION POINT;WACO933;23/05/2014;25/05/2014;54.626.275.700.000.000;688.742.033.660.000.000
6000015491;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p77.jpg;07/10/2002;51000811;WASTE COLLECTION POINT;WACO934;23/05/2014;25/05/2014;54.615.763.070.000.000;688.728.553.400.000.000
6000015502;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p85.jpg;07/10/2002;51000811;WASTE COLLECTION POINT;WACO935;23/05/2014;25/05/2014;54.621.861.690.000.000;688.735.924.900.000.000
6000015549;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/42/k140p71.jpg;07/10/2002;51000811;WASTE COLLECTION POINT;WACO936;23/05/2014;25/05/2014;54.599.802.410.000.000;688.689.192.410.000.000
6000076591;WASTE_COL_POINT;WHEELIE BIN STAND;PLASTIC;0.00000000000;TBA;;https://msvnmap1/Asset_Photos/_legacy/58/x301p152.jpg;13/04/2010;51001206;WASTE COLLECTION POINT;WACO11082;23/05/2014;25/05/2014;54.015.699.790.000.000;690.914.363.490.000.000
6000076680;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/45/x223p22.jpg;13/01/2003;51000811;WASTE COLLECTION POINT;WACO1109;23/05/2014;25/05/2014;53.545.139.960.000.000;689.362.068.450.000.000
6000076653;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/63/A251p3.jpg;14/04/2010;51000811;WASTE COLLECTION POINT;WACO11094;23/05/2014;25/05/2014;53.042.630.790.000.000;690.858.468.870.000.000
6000076659;WASTE_COL_POINT;STANDARD LITTER BIN;STEEL;100.000.000.000;N;POWDERCOATED;https://msvnmap1/Asset_Photos/_legacy/63/A251p85.jpg;14/04/2010;51000811;WASTE COLLECTION POINT;WACO11095;23/05/2014;25/05/2014;53.038.848.420.000.000;690.858.521.860.000.000
6000076665;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/63/A251p88.jpg;14/04/2010;51000811;WASTE COLLECTION POINT;WACO11098;23/05/2014;25/05/2014;53.039.906.360.000.000;690.860.067.540.000.000
6000076084;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/x293p283.jpg;10/03/2010;51000811;WASTE COLLECTION POINT;WACO10840;23/05/2014;25/05/2014;54.084.649.890.000.000;690.273.346.960.000.000
6000076094;WASTE_COL_POINT;WHEELIE BIN BRACKET;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/48/k184p207.jpg;12/12/2002;51000811;WASTE COLLECTION POINT;WACO1085;23/05/2014;25/05/2014;53.773.694.970.000.000;690.443.277.380.000.000
6000076101;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/k242p45.jpg;18/03/2010;51000989;WASTE COLLECTION POINT;WACO10860;23/05/2014;14/05/2015;54.206.647.980.000.000;690.231.890.400.000.000
6000076107;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/k242p47.jpg;18/03/2010;51000989;WASTE COLLECTION POINT;WACO10861;23/05/2014;14/05/2015;54.200.330.840.000.000;690.234.738.820.000.000
6000076116;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/57/k242p154.jpg;19/03/2010;51000989;WASTE COLLECTION POINT;WACO10862;23/05/2014;14/05/2015;54.201.638.630.000.000;690.229.905.810.000.000
6000076122;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/c9p13.jpg;13/12/2002;51000811;WASTE COLLECTION POINT;WACO1087;23/05/2014;25/05/2014;53.783.050.710.000.000;690.428.357.410.000.000
6000076158;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/45/e82p56.jpg;16/12/2002;51000811;WASTE COLLECTION POINT;WACO1090;23/05/2014;25/05/2014;53.652.932.110.000.000;689.282.447.660.000.000
6000076149;WASTE_COL_POINT;STANDARD LITTER BIN;STAINLESS STEEL;100.000.000.000;N;POLISHED;https://msvnmap1/Asset_Photos/_legacy/58/c401p42.jpg;25/03/2010;51000811;WASTE COLLECTION POINT;WACO10900;23/05/2014;25/05/2014;53.581.072.880.000.000;691.704.376.680.000.000
6000076164;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;100.000.000.000;N;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/45/e82p8.jpg;16/12/2002;51000811;WASTE COLLECTION POINT;WACO1091;23/05/2014;25/05/2014;53.649.139.020.000.000;689.285.010.140.000.000
6000076186;WASTE_COL_POINT;WHEELIE BIN STAND;STEEL;200.000.000.000;Y;GALVANISED;https://msvnmap1/Asset_Photos/_legacy/59/f315p28.jpg;08/01/2003;51000811;WASTE COLLECTION POINT;WACO1094;23/05/2014;25/05/2014;52.556.297.490.000.000;688.450.522.990.000.000
6000076180;WASTE_COL_POINT;STANDARD LITTER BIN;TIMBER AND STEEL;100.000.000.000;Y;PAINTED;https://msvnmap1/Asset_Photos/_legacy/58/k250p15.jpg;08/12/2009;51000811;WASTE COLLECTION POINT;WACO10940;23/05/2014;25/05/2014;55.173.794.810.000.000;688.417.570.700.000.000
