"date","close","volume","open","high","low"
"2013/11/29","120.7000","2364671.0000","120.6700","121.0500","120.6200"
"2013/11/27","119.4600","6130745.0000","120.4900","120.6900","119.2500"
"2013/11/26","119.8200","9042223.0000","119.8400","120.4000","119.5900"
"2013/11/25","120.4600","7259071.0000","119.1800","121.0000","119.1300"
"2013/11/22","119.9200","6774361.0000","120.2400","120.4000","119.8200"
"2013/11/21","119.9400","7557493.0000","119.8100","120.3500","119.3100"
"2013/11/20","120.1200","14257120.0000","121.6700","122.4400","119.7600"
"2013/11/19","122.9500","3660251.0000","122.9700","123.4000","122.8300"
"2013/11/18","122.9000","6143651.0000","123.7000","123.9600","122.5500"
"2013/11/15","124.3200","4662115.0000","124.1600","124.5200","124.0700"
"2013/11/14","124.2700","7652117.0000","123.9200","124.9100","123.8800"
"2013/11/13","122.8500","5940558.0000","122.9700","123.2400","122.3900"
"2013/11/12","122.4500","7694224.0000","123.5100","123.8700","121.7256"
"2013/11/11","123.8700","3252491.0000","123.9200","123.9700","123.6600"
"2013/11/08","124.2790","8410721.0000","124.4600","124.4600","123.6200"
"2013/11/07","126.1600","7700072.0000","126.1400","126.8500","125.8600"
"2013/11/06","127.2000","3539288.0000","127.1100","127.3600","126.9200"
"2013/11/05","126.5600","4941158.0000","126.7100","126.8600","126.0000"
"2013/11/04","126.8100","3808997.0000","127.1800","127.5200","126.7400"
"2013/11/01","126.9500","9566218.0000","126.8600","127.1700","126.0500"
"2013/10/31","127.7400","7719254.0000","128.0400","128.4900","127.3000"
"2013/10/30","129.6000","8872189.0000","130.8300","131.2200","128.8100"
"2013/10/29","129.7700","5328513.0000","130.1640","130.5900","129.5700"
"2013/10/28","130.5600","6807897.0000","130.4100","131.4400","130.1000"
"2013/10/25","130.4600","8767931.0000","129.5300","130.9200","129.4600"
"2013/10/24","129.9000","10221740.0000","129.4100","130.5300","129.4100"
"2013/10/23","128.6900","5092215.0000","128.5500","129.0900","128.3500"
"2013/10/22","129.3400","8849045.0000","128.2500","129.8100","128.2200"
"2013/10/21","126.9800","3374173.0000","127.1300","127.3356","126.7900"
"2013/10/18","126.8500","5340000.0000","126.8700","127.3300","126.6000"
"2013/10/17","127.4200","11770230.0000","127.0100","127.8600","126.8100"
"2013/10/16","123.5400","8523379.0000","123.5200","123.8900","122.5100"
"2013/10/15","123.7300","8372589.0000","122.2800","124.3600","122.2200"
"2013/10/14","122.8300","6115315.0000","123.9000","124.2400","122.8100"
"2013/10/11","122.6000","15965620.0000","122.3700","122.8100","121.8500"
"2013/10/10","124.2700","10489760.0000","125.3400","125.8300","124.1000"
"2013/10/09","126.1100","10705080.0000","126.2100","126.8900","124.9700"
"2013/10/08","127.4000","6989511.0000","127.7900","128.4500","127.2100"
"2013/10/07","127.6400","6732828.0000","127.2500","128.3300","127.1200"
"2013/10/04","126.5300","6923661.0000","127.0500","127.1500","126.0000"
"2013/10/03","127.1800","11604420.0000","126.7700","127.6900","126.2200"
"2013/10/02","127.0600","11994180.0000","125.3700","127.8100","125.3400"
"2013/10/01","124.5900","16701690.0000","125.2500","125.2600","123.8100"
"2013/09/30","128.1800","8978973.0000","127.9500","129.1400","127.7000"
"2013/09/27","128.9700","7430231.0000","128.8600","129.5800","128.8400"
"2013/09/26","127.7900","9491271.0000","128.6100","128.9900","127.3200"
"2013/09/25","128.7900","7453421.0000","127.5700","129.2100","127.5200"
"2013/09/24","127.6600","7349709.0000","126.4000","128.2100","126.3400"
"2013/09/23","127.5500","7421818.0000","127.5200","128.4400","127.3300"
"2013/09/20","127.9600","19411320.0000","130.6000","130.9100","127.9000"
"2013/09/19","131.7500","14338690.0000","132.0000","132.7800","131.2200"
"2013/09/18","132.0100","24781370.0000","125.3200","132.1600","125.1500"
"2013/09/17","126.5000","8123304.0000","126.8100","126.9900","126.1100"
"2013/09/16","126.4500","9980449.0000","127.4800","128.0200","126.3350"
"2013/09/13","127.8200","11985970.0000","127.1600","127.9600","126.2100"
"2013/09/12","127.6700","12926870.0000","128.6200","128.7800","127.6100"
"2013/09/11","131.7000","5046606.0000","131.5800","131.8100","131.2600"
"2013/09/10","131.7400","8432145.0000","131.8200","132.0000","131.1100"
"2013/09/09","133.9100","5079726.0000","134.1300","134.3200","133.6700"
"2013/09/06","134.1500","8448842.0000","133.4200","134.4000","133.3300"
"2013/09/05","132.2000","11118580.0000","134.1300","134.3500","131.8000"
"2013/09/04","134.6600","7750808.0000","134.6100","134.8400","133.7200"
"2013/09/03","136.4200","8100663.0000","135.4600","136.7890","135.0250"
"2013/08/30","134.6200","7697723.0000","134.6500","135.7100","134.4400"
"2013/08/29","135.8700","7939387.0000","136.1200","136.5500","135.4200"
"2013/08/28","136.7100","13650420.0000","137.2100","137.4600","136.6600"
"2013/08/27","136.7500","11247830.0000","136.9400","137.5500","136.5200"
"2013/08/26","135.4500","7685796.0000","134.8800","135.6000","134.1500"
"2013/08/23","134.9000","11621950.0000","132.5800","135.2400","132.5000"
"2013/08/22","132.8100","5741803.0000","132.5600","133.4600","132.2700"
"2013/08/21","132.0700","10720160.0000","131.7400","133.2300","131.5100"
"2013/08/20","132.4500","7804105.0000","132.0350","133.1300","132.0200"
"2013/08/19","132.0100","8118408.0000","132.3300","132.5000","131.5900"
"2013/08/16","132.5800","14425470.0000","132.5600","133.2700","131.3900"
"2013/08/15","131.6900","17214800.0000","128.0600","132.3600","127.9800"
"2013/08/14","129.0000","8700357.0000","127.6600","129.0700","127.5700"
"2013/08/13","127.7400","7336118.0000","128.4900","128.6499","127.3800"
"2013/08/12","129.1300","7414315.0000","129.5700","129.7100","128.8800"
"2013/08/09","126.8600","6191969.0000","126.5100","127.2700","126.3000"
"2013/08/08","126.8600","8653622.0000","124.7800","126.9900","124.7700"
"2013/08/07","124.1500","5304729.0000","124.0000","124.6000","123.8500"
"2013/08/06","123.9700","6016104.0000","124.3300","124.5500","123.5500"
"2013/08/05","125.7000","4005180.0000","126.5100","126.6400","125.3400"
"2013/08/02","126.3600","6452410.0000","126.7400","127.2500","126.3200"
"2013/08/01","126.6100","10550470.0000","127.8400","127.8900","126.3300"
"2013/07/31","127.9600","16015250.0000","127.7600","128.9200","126.1300"
"2013/07/30","128.1200","4487696.0000","127.9500","128.3100","127.2200"
"2013/07/29","128.4700","3554077.0000","128.4500","128.7800","128.2500"
"2013/07/26","128.7800","6148376.0000","128.1100","128.9700","126.7800"
"2013/07/25","128.6700","4702336.0000","127.7000","128.8700","127.6400"
"2013/07/24","127.4800","9961785.0000","129.1700","129.3999","126.8730"
"2013/07/23","129.7100","8818813.0000","128.7000","130.1399","128.3500"
"2013/07/22","128.8400","10841150.0000","127.6500","129.4600","127.5900"
"2013/07/19","125.1100","5767463.0000","124.8900","125.4200","124.6500"
"2013/07/18","124.0100","6150827.0000","124.1100","124.5200","123.7800"
"2013/07/17","123.3200","10872590.0000","125.0400","125.7000","122.7300"
"2013/07/16","124.8900","5575659.0000","124.7600","125.2100","124.3300"
"2013/07/15","124.1800","4131606.0000","124.0800","124.3900","123.8400"
"2013/07/12","124.1300","6580163.0000","123.5200","124.3000","123.3200"
"2013/07/11","124.2400","11278530.0000","124.2600","124.3650","123.4700"
"2013/07/10","120.9500","14648020.0000","121.1500","122.3500","120.5900"
"2013/07/09","120.6200","8200558.0000","120.8400","121.5100","120.0500"
"2013/07/08","119.5100","8651746.0000","119.0900","119.6600","118.9300"
"2013/07/05","118.0900","11592020.0000","118.0800","118.1800","116.7400"
"2013/07/03","120.7400","6750238.0000","120.7000","121.7700","120.5400"
"2013/07/02","120.0500","10548660.0000","121.3400","121.4700","119.7800"
"2013/07/01","121.1300","15931050.0000","119.9400","121.9500","119.3800"
"2013/06/28","119.1100","32977420.0000","115.2200","119.3300","114.6800"
"2013/06/27","115.9400","29974660.0000","119.1000","119.5100","115.6500"
"2013/06/26","118.2800","24682080.0000","119.8800","119.9000","118.0600"
"2013/06/25","123.4700","9368177.0000","123.6500","123.9000","122.8800"
"2013/06/24","123.9300","12748410.0000","124.3100","124.7000","123.3100"
"2013/06/21","125.0500","16599040.0000","125.1600","125.5700","124.4600"
"2013/06/20","123.6000","28850920.0000","125.2180","126.3800","123.3300"
"2013/06/19","130.5900","12963520.0000","132.5800","133.1500","130.3800"
"2013/06/18","132.1300","7378310.0000","132.7200","132.9601","131.5303"
"2013/06/17","133.7700","4052105.0000","133.8900","134.0599","133.5201"
"2013/06/14","134.4300","4278655.0000","134.0000","134.6000","133.8800"
"2013/06/13","133.7400","7161733.0000","133.3100","134.2000","132.8200"
"2013/06/12","134.2500","6549895.0000","132.9500","134.8300","132.8300"
"2013/06/11","133.2500","7196053.0000","132.3100","133.5100","132.2450"
"2013/06/10","133.9400","6141516.0000","133.3000","134.2800","132.9900"
"2013/06/07","133.2800","11049360.0000","134.1100","134.6200","133.1800"
"2013/06/06","136.5300","9846611.0000","135.3900","137.6200","134.9800"
"2013/06/05","135.5200","7441332.0000","135.4700","136.3700","135.0100"
"2013/06/04","135.2300","5501999.0000","135.2100","135.4399","134.2700"
"2013/06/03","136.5100","9172892.0000","134.7700","136.9800","134.4300"
"2013/05/31","133.9200","9755746.0000","135.7100","136.0500","133.8900"
"2013/05/30","136.7000","8611151.0000","136.6700","137.1100","136.2600"
"2013/05/29","134.8300","8761324.0000","134.0900","134.9100","133.6400"
"2013/05/28","133.4900","12465980.0000","133.6800","135.5700","132.8000"
"2013/05/24","133.7600","5522184.0000","134.1100","134.5100","133.6400"
"2013/05/23","134.6100","10266840.0000","134.5100","134.8400","133.1200"
"2013/05/22","131.9400","25972570.0000","134.1800","136.7700","130.9500"
"2013/05/21","132.8800","14526070.0000","132.1700","133.6500","131.4520"
"2013/05/20","135.1200","21556420.0000","130.8800","135.3200","130.8500"
"2013/05/17","131.0700","20273140.0000","133.1700","133.4800","131.0200"
"2013/05/16","134.0900","12757370.0000","133.1800","134.4800","133.0000"
"2013/05/15","134.6300","19060080.0000","136.5900","136.9800","134.2300"
"2013/05/14","137.8100","9893099.0000","137.9500","139.1600","137.6400"
"2013/05/13","138.4300","6712690.0000","138.4600","138.9660","138.1600"
"2013/05/10","139.6000","14650500.0000","138.2200","139.7500","137.2600"
"2013/05/09","140.8100","8258382.0000","141.3300","142.3600","140.5100"
"2013/05/08","142.4600","11159600.0000","141.7800","142.8100","141.4900"
"2013/05/07","140.3800","13625430.0000","140.3800","140.6400","139.3700"
"2013/05/06","142.1500","7730080.0000","142.3300","142.4650","141.6300"
"2013/05/03","142.0900","11665690.0000","141.7000","142.7100","141.4000"
"2013/05/02","141.9200","11497150.0000","142.0000","142.4700","141.6420"
"2013/05/01","141.1100","13909860.0000","140.5900","141.5500","139.3001"
"2013/04/30","142.7700","11282570.0000","142.2700","142.8300","141.5500"
"2013/04/29","142.3000","10837470.0000","142.1350","142.6600","141.4850"
"2013/04/26","140.9100","19302660.0000","142.3000","143.4300","140.0400"
"2013/04/25","141.6300","18884090.0000","140.0000","142.0800","139.7850"
"2013/04/24","138.3699","10368330.0000","138.0900","138.5500","137.4500"
"2013/04/23","136.8800","14644280.0000","137.2200","137.2400","135.8500"
"2013/04/22","137.9000","16565170.0000","138.1500","138.2690","137.2200"
"2013/04/19","135.4700","15657650.0000","136.0000","136.0200","134.6000"
"2013/04/18","134.3000","20038900.0000","134.1200","135.3100","133.6200"
"2013/04/17","132.8700","25333270.0000","133.8100","134.9500","132.3200"
"2013/04/16","132.8000","45596420.0000","134.9000","135.1100","131.7600"
"2013/04/15","131.3100","93694690.0000","136.0000","136.7500","130.5100"
"2013/04/12","143.9500","55542830.0000","148.6500","148.8499","143.4260"
"2013/04/11","151.0500","8050017.0000","150.7600","151.7100","150.6290"
"2013/04/10","150.7500","18504990.0000","152.6700","152.7100","150.5799"
"2013/04/09","153.3400","7040496.0000","152.3200","153.8500","152.2800"
"2013/04/08","152.1600","6245454.0000","152.3900","152.5900","151.6000"
"2013/04/05","152.8100","14490880.0000","151.5400","152.9599","151.0700"
"2013/04/04","150.2900","12427430.0000","149.6500","150.6000","149.4400"
"2013/04/03","150.7300","15706970.0000","152.0200","152.5300","149.9200"
"2013/04/02","152.4300","9398154.0000","153.0900","153.3100","152.2600"
"2013/04/01","154.6700","4288086.0000","154.5700","154.9300","154.3000"
"2013/03/28","154.4700","6851200.0000","154.5000","154.8000","154.2200"
"2013/03/27","155.3600","6714456.0000","154.6700","155.6200","154.5090"
"2013/03/26","154.7200","7386702.0000","154.4700","154.9100","154.2800"
"2013/03/25","155.2400","6795162.0000","154.7100","155.5700","154.3600"
"2013/03/22","155.5500","4746276.0000","155.4510","155.9900","155.4200"
"2013/03/21","156.2460","4990616.0000","156.1700","156.4300","155.8790"
"2013/03/20","155.3700","8220958.0000","155.5300","155.8300","154.8800"
"2013/03/19","156.0800","11020310.0000","155.2200","156.3400","155.1000"
"2013/03/18","155.3800","9301423.0000","155.7000","155.9300","155.0000"
"2013/03/15","154.0010","5673173.0000","154.1200","154.7200","153.9700"
"2013/03/14","153.6800","11409540.0000","153.0200","154.1700","153.0100"
"2013/03/13","153.6600","7436362.0000","154.2600","154.6040","153.4230"
"2013/03/12","154.1900","7265676.0000","154.0700","154.6900","153.9000"
"2013/03/11","152.9900","4808806.0000","152.8200","153.0600","152.6500"
"2013/03/08","152.7100","11859200.0000","151.6100","153.2900","151.4030"
"2013/03/07","152.6900","6544790.0000","153.0200","153.2100","152.4000"
"2013/03/06","153.2300","10847180.0000","152.1700","153.3800","151.6500"
"2013/03/05","152.3800","10803090.0000","153.1000","153.3900","152.1100"
"2013/03/04","152.3000","6632038.0000","152.4500","152.7400","151.8700"
"2013/03/01","152.4400","11177210.0000","153.1600","153.6100","152.1400"
"2013/02/28","153.0000","14863740.0000","154.0900","154.1600","152.3900"
"2013/02/27","154.5700","9592547.0000","155.4600","155.6000","154.0800"
"2013/02/26","156.2200","18174860.0000","154.3900","156.8000","153.3200"
"2013/02/25","154.3400","9407390.0000","153.5200","154.5600","153.3100"
"2013/02/22","152.9700","10092950.0000","152.2600","152.9900","151.9300"
"2013/02/21","152.6200","17962260.0000","152.0000","153.4100","151.8990"
"2013/02/20","151.4400","30891280.0000","153.9000","153.9300","150.8410"
"2013/02/19","155.3300","11803480.0000","155.8000","155.8400","154.9300"
"2013/02/15","155.7600","23371410.0000","156.4200","156.5800","154.5600"
"2013/02/14","158.3480","12409570.0000","159.3100","159.6499","158.0400"
"2013/02/13","159.0500","8960633.0000","159.6000","159.6400","158.7700"
"2013/02/12","159.8900","7627436.0000","159.3500","160.0500","158.8800"
"2013/02/11","159.7000","12055610.0000","159.7800","159.9800","159.2499"
"2013/02/08","161.5700","6085836.0000","161.4600","162.0200","161.2000"
"2013/02/07","161.8400","12826690.0000","161.2400","162.9600","161.1300"
"2013/02/06","162.3900","6133724.0000","162.1300","162.6300","161.9900"
"2013/02/05","161.9600","8979388.0000","162.7500","162.7950","161.3300"
"2013/02/04","162.0000","7354084.0000","161.1900","162.4200","161.1500"
"2013/02/01","161.4500","12903900.0000","162.6600","162.7700","160.8700"
"2013/01/31","161.2000","9333197.0000","161.6200","161.8100","160.4700"
"2013/01/30","162.1900","12009440.0000","162.6800","163.0400","162.0301"
"2013/01/29","160.9900","7364409.0000","161.0100","161.3100","160.6900"
"2013/01/28","160.2900","8490539.0000","160.2400","160.7300","160.0200"
"2013/01/25","160.6500","9037261.0000","160.5600","161.0400","160.3100"
"2013/01/24","161.4200","13140010.0000","161.9800","162.2700","161.1800"
"2013/01/23","163.2100","6693984.0000","163.9200","163.9500","163.0000"
"2013/01/22","163.6700","8585077.0000","163.4800","164.2200","163.3700"
"2013/01/18","163.0900","10037560.0000","163.9500","163.9700","163.0190"
"2013/01/17","163.3500","14911400.0000","161.9400","164.4000","161.8300"
"2013/01/16","162.6500","9212699.0000","162.4200","163.0300","162.1500"
"2013/01/15","162.5580","10075020.0000","162.8000","163.1700","162.3550"
"2013/01/14","161.5400","7287865.0000","161.8800","161.9700","161.1300"
"2013/01/11","161.0600","13675530.0000","161.8600","161.9000","160.1084"
"2013/01/10","161.9800","11419940.0000","161.6100","162.5600","161.6100"
"2013/01/09","160.4900","8330899.0000","160.7700","160.8300","159.9050"
"2013/01/08","160.5600","7693998.0000","160.4600","160.9900","160.0100"
"2013/01/07","159.4300","9360723.0000","159.3600","159.9600","159.1500"
"2013/01/04","160.4400","19178880.0000","159.5200","160.6350","158.8900"
"2013/01/03","161.2000","16067960.0000","162.4800","162.8810","160.8300"
"2013/01/02","163.1700","10415970.0000","163.4900","164.1400","163.1400"
"2012/12/31","162.0204","11779310.0000","160.9000","162.7500","160.7700"
"2012/12/28","160.5400","6850024.0000","160.9400","160.9700","160.1500"
"2012/12/27","161.1600","8936555.0000","160.2300","161.3100","160.0500"
"2012/12/26","160.7800","4956628.0000","161.3600","161.4850","160.6400"
"2012/12/24","160.6200","3699741.0000","160.8800","160.9600","160.4700"
"2012/12/21","160.3300","13445210.0000","159.8200","160.7600","159.7800"
"2012/12/20","159.7300","25147020.0000","159.8700","160.1200","158.3900"
"2012/12/19","161.6900","12989380.0000","161.3100","162.2200","161.1100"
"2012/12/18","162.0800","23992120.0000","164.3500","164.4300","160.9000"
"2012/12/17","164.4400","8173034.0000","164.1600","164.6200","164.1300"
"2012/12/14","164.1300","5351588.0000","164.1700","164.4800","164.0200"
"2012/12/13","164.3700","9326191.0000","163.8650","164.8950","163.7800"
"2012/12/12","165.7700","14158690.0000","166.2000","166.9400","165.3600"
"2012/12/11","165.6500","4721244.0000","165.4500","165.6600","165.1200"
"2012/12/10","165.8000","4646459.0000","166.1100","166.1600","165.7150"
"2012/12/07","165.1650","7289171.0000","164.8800","165.2200","164.6000"
"2012/12/06","164.5000","7274871.0000","163.7200","165.0000","163.5300"
"2012/12/05","164.1200","10646650.0000","164.2200","164.5000","163.2000"
"2012/12/04","164.4200","10191520.0000","164.0600","164.8300","163.8700"
"2012/12/03","166.1267","6363233.0000","166.1100","166.9200","166.0400"
"2012/11/30","166.0500","8411810.0000","166.9400","167.2200","165.5300"
"2012/11/29","167.1817","7445914.0000","167.1400","167.5000","166.8500"
"2012/11/28","166.5500","12878620.0000","165.4300","166.8400","165.3850"
"2012/11/27","168.7100","7313015.0000","169.1400","169.4000","168.6200"
"2012/11/26","169.4300","5356754.0000","169.5600","169.7300","169.2500"
"2012/11/23","169.6100","6110069.0000","167.9700","170.0100","167.8000"
"2012/11/21","167.5600","3807885.0000","167.1900","167.8199","166.9700"
"2012/11/20","167.3900","5494404.0000","167.7500","168.0200","166.8401"
"2012/11/19","167.8700","6764264.0000","167.7500","168.1600","167.3800"
"2012/11/16","165.8800","6942199.0000","165.7400","166.3600","165.4700"
"2012/11/15","166.0900","10022000.0000","167.0000","167.0550","165.1800"
"2012/11/14","167.1400","8510183.0000","167.4600","168.0400","166.7800"
"2012/11/13","167.1000","6463226.0000","166.6600","167.9399","166.6300"
"2012/11/12","167.4500","5647106.0000","168.1000","168.2800","167.2100"
"2012/11/09","167.8200","7360657.0000","168.2100","168.5400","167.5500"
"2012/11/08","167.9900","8810585.0000","166.1400","168.1600","166.1200"
"2012/11/07","166.4900","13193570.0000","166.8700","167.1300","165.0400"
"2012/11/06","166.3000","16037150.0000","163.9100","166.7700","163.6100"
"2012/11/05","163.2300","6155923.0000","163.1200","163.4200","162.8100"
"2012/11/02","162.6000","14762270.0000","164.4500","164.4700","162.3000"
"2012/11/01","166.0700","6017921.0000","167.0200","167.0400","166.0400"
"2012/10/31","166.8300","4680517.0000","166.4700","167.2800","166.3800"
"2012/10/26","165.9300","6441756.0000","166.2300","166.6000","165.7700"
"2012/10/25","166.0200","7013338.0000","166.2900","166.5300","165.7700"
"2012/10/24","164.8603","10793970.0000","165.7800","165.8300","164.6000"
"2012/10/23","165.4258","11862060.0000","166.0400","166.0600","165.1200"
"2012/10/22","167.5800","6362278.0000","167.0800","167.6300","167.0301"
"2012/10/19","166.9700","13854840.0000","168.4200","168.4500","166.2300"
"2012/10/18","168.7891","6605881.0000","168.8000","169.3100","168.5900"
"2012/10/17","169.5400","5201677.0000","169.2100","169.9500","168.9200"
"2012/10/16","169.4200","6203068.0000","168.8700","169.4500","168.6700"
"2012/10/15","168.3500","10702370.0000","169.0100","169.1000","167.5300"
"2012/10/12","170.0600","8265699.0000","171.1500","171.4100","169.8100"
"2012/10/11","171.3200","5712697.0000","171.3000","171.9500","171.1300"
"2012/10/10","170.8400","7359423.0000","170.5400","171.3400","170.3000"
"2012/10/09","170.9900","7749357.0000","171.8600","172.1700","170.5600"
"2012/10/08","172.0500","3748638.0000","171.7500","172.2800","171.6800"
"2012/10/05","172.6200","8870943.0000","172.8700","173.3700","172.0100"
"2012/10/04","173.6100","10375810.0000","173.2000","174.0700","172.9160"
"2012/10/03","172.4100","5642751.0000","172.5100","172.6100","171.8900"
"2012/10/02","172.1000","7052945.0000","172.4700","172.7000","171.5900"
"2012/10/01","172.2950","10675510.0000","172.8300","173.6200","171.7700"
"2012/09/28","171.8900","9680996.0000","172.0300","172.4800","171.3400"
"2012/09/27","172.3400","10530300.0000","171.0200","172.6000","170.7600"
"2012/09/26","169.8100","12059550.0000","169.4600","170.0500","168.3400"
"2012/09/25","170.7700","10353050.0000","171.7600","172.1100","170.5000"
"2012/09/24","171.0500","9170594.0000","170.6300","171.3900","170.5700"
"2012/09/21","171.9600","13360840.0000","172.9300","173.1850","171.5400"
"2012/09/20","171.4700","8700345.0000","171.0300","171.6900","170.2260"
"2012/09/19","171.7400","9122989.0000","171.8800","172.0300","171.1900"
"2012/09/18","171.7200","12467120.0000","170.8100","171.9500","170.6700"
"2012/09/17","170.4000","11277700.0000","171.7700","171.9600","170.0600"
"2012/09/14","171.8000","16847110.0000","171.8900","172.2300","171.3100"
"2012/09/13","171.3100","28310630.0000","167.8700","171.9100","166.3000"
"2012/09/12","167.9200","9941923.0000","168.8400","168.8700","167.2500"
"2012/09/11","167.9000","7509274.0000","168.2200","168.5300","167.7900"
"2012/09/10","167.2900","7760078.0000","167.8400","168.1400","167.2250"
"2012/09/07","168.4400","19137480.0000","167.7700","169.0000","167.3700"
"2012/09/06","164.8900","12953560.0000","165.1600","165.7800","164.8000"
"2012/09/05","164.3100","8401395.0000","164.1200","164.3900","163.8100"
"2012/09/04","164.4800","12011770.0000","164.1100","164.7700","163.6600"
"2012/08/31","164.2200","18024170.0000","161.1400","164.2200","159.5600"
"2012/08/30","160.5200","5813468.0000","161.2600","161.3100","160.0100"
"2012/08/29","160.5900","9286179.0000","161.6000","161.6800","160.1800"
"2012/08/28","161.6400","5073444.0000","161.6300","162.1900","161.3000"
"2012/08/27","161.3600","5379061.0000","161.7700","162.2940","161.3400"
"2012/08/24","161.9700","8494904.0000","161.8700","162.3500","161.3300"
"2012/08/23","161.8900","17217010.0000","161.4100","162.4510","161.2300"
"2012/08/22","160.5400","13581880.0000","159.1900","160.6300","158.5100"
"2012/08/21","158.8300","11829870.0000","158.8100","159.2000","158.6900"
"2012/08/20","157.2600","7845217.0000","156.5200","157.3950","156.4700"
"2012/08/17","156.7200","7812003.0000","157.0600","157.0700","156.2200"
"2012/08/16","156.5600","8837723.0000","155.8500","157.0900","155.5000"
"2012/08/15","155.6300","4992649.0000","155.3200","155.8200","155.2710"
"2012/08/14","155.1300","5072872.0000","155.0600","155.5800","154.8300"
"2012/08/13","155.9900","4572844.0000","157.0500","157.4500","155.9000"
"2012/08/10","157.1800","4607181.0000","156.9000","157.8200","156.6523"
"2012/08/09","156.9900","3175389.0000","156.3600","157.0000","156.2800"
"2012/08/08","156.4800","3619751.0000","156.4900","156.8600","156.2600"
"2012/08/07","156.2800","5923269.0000","156.3700","156.6300","156.0100"
"2012/08/06","156.3000","4611957.0000","155.9200","156.7300","155.7400"
"2012/08/03","155.5500","10670190.0000","154.6500","155.8900","154.4200"
"2012/08/02","154.1300","11536810.0000","154.6600","155.1400","153.6100"
"2012/08/01","155.1400","12715130.0000","155.1800","155.7900","154.4100"
"2012/07/31","156.4900","10917650.0000","157.6000","157.7200","156.2600"
"2012/07/30","157.4300","7210823.0000","156.8400","157.6600","154.8100"
"2012/07/27","157.5400","9772527.0000","157.6400","157.9600","156.6600"
"2012/07/26","156.7700","7342959.0000","156.7000","157.2600","156.0500"
"2012/07/25","155.6700","9350016.0000","155.3300","156.2900","155.0500"
"2012/07/24","153.5200","6501003.0000","153.6300","153.8000","152.2000"
"2012/07/23","153.0300","5256526.0000","152.5000","153.3300","152.2900"
"2012/07/20","153.6700","8583764.0000","152.9700","154.0000","152.7500"
"2012/07/19","153.3800","6069587.0000","153.7300","154.3200","152.9300"
"2012/07/18","153.0500","6801180.0000","152.6700","153.6000","152.4000"
"2012/07/17","153.4700","13021580.0000","154.0100","154.5000","152.4500"
"2012/07/16","154.2100","5710680.0000","154.4300","154.7500","153.9800"
"2012/07/13","154.1400","5080287.0000","153.4500","154.9400","153.4400"
"2012/07/12","152.5900","11394510.0000","151.2600","153.0700","150.8500"
"2012/07/11","152.9900","6836677.0000","152.5800","153.4500","152.0200"
"2012/07/10","152.1500","9724937.0000","155.1300","155.1799","151.7800"
"2012/07/09","154.0400","4466769.0000","153.6100","154.5800","153.4300"
"2012/07/06","153.7100","7044742.0000","154.2300","154.4900","152.9500"
"2012/07/05","155.6800","5358669.0000","155.4400","156.4000","154.4500"
"2012/07/03","157.4600","5037638.0000","156.9700","157.7200","156.7700"
"2012/07/02","155.0900","3654132.0000","154.6700","155.5500","154.3410"
"2012/06/29","155.1900","10377990.0000","155.1300","155.9500","154.5200"
"2012/06/28","151.0500","8749181.0000","151.9000","152.1600","150.1500"
"2012/06/27","152.8300","4840649.0000","153.3000","153.4500","152.1500"
"2012/06/26","152.6200","6120964.0000","153.0300","153.3000","152.1300"
"2012/06/25","153.7600","6183214.0000","152.5800","154.1600","152.2500"
"2012/06/22","152.6400","6754870.0000","152.0400","152.7000","151.2100"
"2012/06/21","152.0150","14442930.0000","153.7300","154.2299","151.8000"
"2012/06/20","155.9700","16970000.0000","156.0000","157.3700","154.2600"
"2012/06/19","157.1600","6944845.0000","158.0000","158.1400","156.9700"
"2012/06/18","157.9300","6729928.0000","157.4600","158.2100","156.5400"
"2012/06/15","157.8400","13096330.0000","157.7500","158.4600","157.4200"
"2012/06/14","157.7500","11502160.0000","157.6400","157.9400","156.2400"
"2012/06/13","157.1200","10109190.0000","157.6100","157.6500","156.4200"
"2012/06/12","156.4594","13240240.0000","155.4900","157.0400","155.4500"
"2012/06/11","155.3600","9131220.0000","154.8300","155.4000","153.5500"
"2012/06/08","154.7300","11074600.0000","153.0200","154.8300","153.0000"
"2012/06/07","154.5000","18913620.0000","157.8200","157.8400","153.1900"
"2012/06/06","157.2100","15751320.0000","158.9000","159.2000","156.5900"
"2012/06/05","157.1400","8080944.0000","156.9200","157.2700","156.4200"
"2012/06/04","157.3200","11454270.0000","157.2600","157.4400","156.1600"
"2012/06/01","157.5000","27396910.0000","155.4100","158.3100","154.8700"
"2012/05/31","151.6200","10113850.0000","152.0280","152.7100","150.6200"
"2012/05/30","151.9100","16763440.0000","149.7400","152.3800","148.5300"
"2012/05/29","151.0200","11238990.0000","153.4700","153.6200","150.2500"
"2012/05/25","152.6800","6209616.0000","151.8900","152.8500","151.6300"
"2012/05/24","151.4100","9696915.0000","152.7100","152.9100","150.6200"
"2012/05/23","151.6200","18841630.0000","151.5000","151.8401","148.8400"
"2012/05/22","152.0800","11298320.0000","153.5900","154.4200","151.5500"
"2012/05/21","154.6500","7524820.0000","154.1100","154.9500","153.8600"
"2012/05/18","154.5500","12991210.0000","154.4600","155.1300","153.9700"
"2012/05/17","152.8000","18063400.0000","150.8300","153.4000","150.3800"
"2012/05/16","149.4600","16737270.0000","149.4800","150.7000","148.6000"
